id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1480664562311458816,1480664562311458816,"2022-01-10 23:15:15 Paris, Madrid",2022-01-10,23:15:15,100,3405442043,dailydigital,Daily Digital #CES2022,,"🌇#NightReplay [#CES2022] InnerSpace, le nouveau concept car autonome de Cadillac via @LUsineDigitale  https://t.co/LEJTKYygsa  https://t.co/drytd3ag2H",fr,"[{'screen_name': 'lusinedigitale', 'name': ""l'usine digitale"", 'id': '965694492'}]",['https://dgl.li/3HNrzG6'],['https://pbs.twimg.com/media/FIxgkhfUUAAY5lk.jpg'],0,0,0,"['nightreplay', 'ces2022']",[],https://twitter.com/DailyDigital/status/1480664562311458816,False,,1,https://pbs.twimg.com/media/FIxgkhfUUAAY5lk.jpg,,,,,,,[],,,,
1480662038208978950,1480662038208978950,"2022-01-10 23:05:13 Paris, Madrid",2022-01-10,23:05:13,100,3405442043,dailydigital,Daily Digital #CES2022,,🌇#NightReplay #CES2022 : ce qu’il faut retenir du plus grand salon Tech de l’année via @pressecitron  https://t.co/WxUdEm4wRB  https://t.co/vT7o2N70m6,fr,"[{'screen_name': 'pressecitron', 'name': 'presse-citron', 'id': '6629022'}]",['https://dgl.li/3tbWDLv'],['https://pbs.twimg.com/media/FIxeRmAXIAcjHr1.jpg'],0,0,1,"['nightreplay', 'ces2022']",[],https://twitter.com/DailyDigital/status/1480662038208978950,False,,1,https://pbs.twimg.com/media/FIxeRmAXIAcjHr1.jpg,,,,,,,[],,,,
1480650656151076866,1480650656151076866,"2022-01-10 22:20:00 Paris, Madrid",2022-01-10,22:20:00,100,15221598,jamesvgingerich,"James Gingerich, @Expeflow #WorkEasier #RPA",,Abu Dhabi team in 'pole position' at CES autonomous racing challenge. (MENA FN) #AV #AutoIndustry #AutomobileIndustry #CES2022  https://t.co/eHYxXP3Snl  https://t.co/7CHxscf9uk,fr,[],['https://buff.ly/3qNjc6q'],['https://pbs.twimg.com/media/FINN3JmX0AIzY-z.jpg'],0,0,1,"['av', 'autoindustry', 'automobileindustry', 'ces2022']",[],https://twitter.com/jamesvgingerich/status/1480650656151076866,False,,1,https://pbs.twimg.com/media/FINN3JmX0AIzY-z.jpg,,,,,,,[],,,,
1480642176539402241,1480642176539402241,"2022-01-10 21:46:18 Paris, Madrid",2022-01-10,21:46:18,100,704604277969457152,marinegonalons,Marine Gonalons,,"#CES2022 | Cette année, ce sont 6 start-up accompagnées par @CapitalInnov by Crédit Agricole Alpes Provence qui participent au plus grand salon de l'innovation du 5 au 8 janvier 2022 🚀 BIG UP : Agrove, Cearitis, Green Systems Automotives, NepTech, Millionroads, CHARGEPOLY  https://t.co/4MjW9XU5CU",fr,"[{'screen_name': 'capitalinnov', 'name': 'capital & innovation', 'id': '712681385845194753'}]",[],['https://pbs.twimg.com/media/FIxMNm5WYAI3Hmz.jpg'],0,0,0,['ces2022'],[],https://twitter.com/marinegonalons/status/1480642176539402241,False,,1,https://pbs.twimg.com/media/FIxMNm5WYAI3Hmz.jpg,,,,,,,[],,,,
1480633620272451590,1480633620272451590,"2022-01-10 21:12:18 Paris, Madrid",2022-01-10,21:12:18,100,1389890419715084291,vince_guillemot,Guillemot Vincent,,On s'approche de la série d'anticipation Westworld 😨  Très bonne série au passage  poussant la réflexion sur les robots #iA  #robot #humanoids #tech #CES2022 #TransfoNum #mbadmb @VincentMontet @ArnaultChatel,fr,"[{'screen_name': 'vincentmontet', 'name': 'vincent montet', 'id': '52672572'}, {'screen_name': 'arnaultchatel', 'name': 'arnault chatel', 'id': '278408122'}]",[],[],0,0,0,"['ia', 'robot', 'humanoids', 'tech', 'ces2022', 'transfonum', 'mbadmb']",[],https://twitter.com/Vince_guillemot/status/1480633620272451590,False,https://twitter.com/afpfr/status/1479943497339871232,0,,,,,,,,[],,,,
1480628845027934211,1480628845027934211,"2022-01-10 20:53:20 Paris, Madrid",2022-01-10,20:53:20,100,1407027873559498760,_techco_,Tech&co,,"🇺🇸 Le #CES2022: est l'année des startups, alors que les grands groupes désertent:   🗨️""Le stand @LG_France est fait de QR qui permettent de visiter virtuellement (...) cela créer la polémique car beaucoup de gens ont été déçus"".   🎙️@FabriceMarsella  https://t.co/2Qr5vjJgju",fr,"[{'screen_name': 'lg_france', 'name': 'lg france', 'id': '18982329'}, {'screen_name': 'fabricemarsella', 'name': 'fabrice marsella', 'id': '389414240'}]",[],[],0,5,2,['ces2022'],[],https://twitter.com/_Techco_/status/1480628845027934211,False,,1,https://pbs.twimg.com/media/FIxAFRdWUAs4fYO.jpg,,,,,,,[],,,,
1480627958213713930,1480627958213713930,"2022-01-10 20:49:48 Paris, Madrid",2022-01-10,20:49:48,100,2958339743,jbenabdillah,Jalil Benabdillah,,Clap de fin pour le #CES2022 !  Premier bilan de cette édition à laquelle j’ai participé en tant que VP de La Région @Occitanie représentant la présidente @CaroleDelga à la tête de la délégation.  La vidéo complète du retour des entreprises et @ADOCC_ :  https://t.co/UEJiD1Ik27  https://t.co/pqiJQxAd9U,fr,"[{'screen_name': 'occitanie', 'name': 'région occitanie', 'id': '3900082893'}, {'screen_name': 'caroledelga', 'name': 'carole delga', 'id': '518368742'}, {'screen_name': 'adocc_', 'name': ""ad'occ"", 'id': '873827010'}]",['https://bit.ly/3r2YZdc'],[],0,6,24,['ces2022'],[],https://twitter.com/JBenabdillah/status/1480627958213713930,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1480627870036803588/pu/img/MZN7CYIZiIaR4FcY.jpg,,,,,,,[],,,,
1480624462781460481,1480624462781460481,"2022-01-10 20:35:55 Paris, Madrid",2022-01-10,20:35:55,100,6311192,fsorel,François Sorel,,Dans @_Techco_ @GaryShapiro a salué les startups francaises qui ont fait le déplacement à Las Vegas pour le #CES2022,fr,"[{'screen_name': '_techco_', 'name': 'tech&co', 'id': '1407027873559498760'}, {'screen_name': 'garyshapiro', 'name': 'gary shapiro', 'id': '18695891'}]",[],[],0,1,8,['ces2022'],[],https://twitter.com/Fsorel/status/1480624462781460481,False,https://twitter.com/_Techco_/status/1480619021473099780,0,,,,,,,,[],,,,
1480623244361277450,1480623244361277450,"2022-01-10 20:31:04 Paris, Madrid",2022-01-10,20:31:04,100,818956139132026880,chromebooklive,Chromebook Live 💻,,🎙️ Premier live de l'année 2022 dans 30 minutes ! Ça va parler du CES 2022 et de la mise à jour Chrome OS 97 ! Je vous attends 😁 ! #Chromebook #ChromeOS #ChromebookOnLive #CES2022  https://t.co/TLFbvUNh2t,fr,[],[],['https://pbs.twimg.com/media/FIw6_jzXEAk8fdh.jpg'],0,1,9,"['chromebook', 'chromeos', 'chromebookonlive', 'ces2022']",[],https://twitter.com/ChromebookLive/status/1480623244361277450,False,,1,https://pbs.twimg.com/media/FIw6_jzXEAk8fdh.jpg,,,,,,,[],,,,
1480623047438749698,1480623047438749698,"2022-01-10 20:30:17 Paris, Madrid",2022-01-10,20:30:17,100,1407027873559498760,_techco_,Tech&co,,"🚄La @RATPgroup au #CES2022 pour imaginer les transports de demain :   🗨️""On travaille sur des démonstrateurs de drones pour les #JO2024 (...) on a aussi rencontré des startups qui travaillent sur des taxis volants qui n'ont pas besoin de vertiport"".   🎙️@ClarisseC  https://t.co/plN8KYXWOM",fr,"[{'screen_name': 'ratpgroup', 'name': 'ratp group', 'id': '248736864'}, {'screen_name': 'clarissec', 'name': 'clarisse colonna', 'id': '95175202'}]",[],[],0,6,6,"['ces2022', 'jo2024']",[],https://twitter.com/_Techco_/status/1480623047438749698,False,,1,https://pbs.twimg.com/media/FIw6zyXWUAMyEfM.jpg,,,,,,,[],,,,
1480619844248690691,1480619844248690691,"2022-01-10 20:17:34 Paris, Madrid",2022-01-10,20:17:34,100,25260412,frandroid,Frandroid,,"Le marché des vidéoprojecteurs en ultra court-focale explose en Asie, d'où l'arrivée de nouveaux produits. Xgimi vient d'annoncer sa première TV Laser 4K #CES2022   https://t.co/iIqjxSWNYx",fr,[],['https://www.frandroid.com/events/ces/1185487_xgimi-aura-ultra-courte-focale-4k-android-tv-hdr10-et-2400-lumens-de-luminosite?utm_medium=Social&utm_source=Twitter#Echobox=1641838871'],[],1,4,8,['ces2022'],[],https://twitter.com/Frandroid/status/1480619844248690691,False,,0,,,,,,,,[],,,,
1480619021473099780,1480619021473099780,"2022-01-10 20:14:17 Paris, Madrid",2022-01-10,20:14:17,100,1407027873559498760,_techco_,Tech&co,,"🇺🇸 Retour sur le succès du #CES2022:   🗨️""Le CES 2022 a largement dépassé mes attentes (...) 2400 exposants, dont beaucoup de Français"".   🎙️@GaryShapiro  https://t.co/FXGt3P1WF7",fr,"[{'screen_name': 'garyshapiro', 'name': 'gary shapiro', 'id': '18695891'}]",[],[],1,5,6,['ces2022'],[],https://twitter.com/_Techco_/status/1480619021473099780,False,,1,https://pbs.twimg.com/media/FIw3JbZXIAEjeUV.jpg,,,,,,,[],,,,
1480618949926690822,1480618949926690822,"2022-01-10 20:14:00 Paris, Madrid",2022-01-10,20:14:00,100,1190205654776107009,onmag_topaudio,ON-mag.fr / ONtop.audio,,Chez JBL au CES 2022 : toujours plus de son et lumière pour les produits audio nomades  https://t.co/3q3ZVnZvoj #JBL #CES2022,fr,[],['https://on-mag.fr/index.php/topaudio/actualites-news/23173-ces-2022-lumiere-et-nomadisme-pour-les-nouveautes-jbl-grand-public'],[],0,2,0,"['jbl', 'ces2022']",[],https://twitter.com/Onmag_topaudio/status/1480618949926690822,False,,0,,,,,,,,[],,,,
1480613927033741319,1480613927033741319,"2022-01-10 19:54:03 Paris, Madrid",2022-01-10,19:54:03,100,115065053,flashtweet,"FlashTweet, LA Matinale sur la #TransfoNum",,2️⃣🤖[#Tech] #CES2022 : la fréquentation en présentiel a baissé de 75% comparé à 2020  https://t.co/aMO7iZvL97 v/ @franceinfo   💬 Le salon de #LasVegas a tenté d'ouvrir malgré le variant #Omicron du #Covid et n'a attiré que 40k visiteurs  #TransfoNum #Tech    #FlashTweet⚡ ️  https://t.co/AfkBBBLKrR,fr,"[{'screen_name': 'franceinfo', 'name': 'franceinfo', 'id': '38395124'}]",['https://buff.ly/3rkGlOb'],['https://pbs.twimg.com/media/FIwyhQeWQAApsqj.jpg'],0,1,0,"['tech', 'ces2022', 'lasvegas', 'omicron', 'covid', 'transfonum', 'tech', 'flashtweet']",[],https://twitter.com/FlashTweet/status/1480613927033741319,False,,1,https://pbs.twimg.com/media/FIwyhQeWQAApsqj.jpg,,,,,,,[],,,,
1480612415154839556,1480612415154839556,"2022-01-10 19:48:02 Paris, Madrid",2022-01-10,19:48:02,100,115065053,flashtweet,"FlashTweet, LA Matinale sur la #TransfoNum",,"4️⃣🧡[#CoupdeFlash] #Batterie océanique, ceinture airbag... 8 #innovations utiles dévoilées au #CES2022  https://t.co/STjwwasPqM  v/ @LesEchos   💬 Au-delà des gadgets et des #TV, le salon de #LasVegas a présenté de nombreuses #HealthTech   #Startup #FlashTweet⚡️  https://t.co/b0hhpLEJDL",fr,"[{'screen_name': 'lesechos', 'name': 'les echos', 'id': '92564226'}]",['https://buff.ly/3nbN1N3'],['https://pbs.twimg.com/media/FIwxJNkXoAgnmdE.jpg'],0,1,0,"['coupdeflash', 'batterie', 'innovations', 'ces2022', 'tv', 'lasvegas', 'healthtech', 'startup', 'flashtweet']",[],https://twitter.com/FlashTweet/status/1480612415154839556,False,,1,https://pbs.twimg.com/media/FIwxJNkXoAgnmdE.jpg,,,,,,,[],,,,
1480610151870652422,1480610151870652422,"2022-01-10 19:39:03 Paris, Madrid",2022-01-10,19:39:03,100,115065053,flashtweet,"FlashTweet, LA Matinale sur la #TransfoNum",,"7️⃣💻[#TransfoNum] #Wearable, #Transport, #PC... le #BestOf du #CES2022   https://t.co/WsQgroIbHG v/ @engadget   💬 Parmi les meilleures #innovations, les lunettes #MyEyePro d'#OrCam qui aide les personnes malvoyantes grâce à l'#IA  #Tech #Innovation  #FlashTweet ⚡️  https://t.co/SwuLgSHhRN",fr,"[{'screen_name': 'engadget', 'name': 'engadget', 'id': '14372486'}]",['https://buff.ly/3q8KBAL'],['https://pbs.twimg.com/media/FIwvFeWXEAoHNao.jpg'],0,2,1,"['transfonum', 'wearable', 'transport', 'pc', 'bestof', 'ces2022', 'innovations', 'myeyepro', 'orcam', 'ia', 'tech', 'innovation', 'flashtweet']",[],https://twitter.com/FlashTweet/status/1480610151870652422,False,,1,https://pbs.twimg.com/media/FIwvFeWXEAoHNao.jpg,,,,,,,[],,,,
1480607894961860613,1480607894961860613,"2022-01-10 19:30:05 Paris, Madrid",2022-01-10,19:30:05,100,115065053,flashtweet,"FlashTweet, LA Matinale sur la #TransfoNum",,🔟📚[#Mustread] #Bilan &amp; #Analyse du #CES2022  https://t.co/gDc8rQH4jv by @olivez   💬A noter :  la #HealthTech a dominé le salon avec des innovations utiles et la #FrenchTech a remporté 23 nominations aux Awards du #CES   #Innovation #MedTech  #FlashTweet⚡️  https://t.co/3RiiDvjv0O,fr,"[{'screen_name': 'olivez', 'name': 'olivier ezratty', 'id': '20903464'}]",['https://buff.ly/3HOSzVH'],['https://pbs.twimg.com/media/FIwtCI8WUAkZp-s.jpg'],0,1,0,"['mustread', 'bilan', 'analyse', 'ces2022', 'healthtech', 'frenchtech', 'ces', 'innovation', 'medtech', 'flashtweet']",[],https://twitter.com/FlashTweet/status/1480607894961860613,False,,1,https://pbs.twimg.com/media/FIwtCI8WUAkZp-s.jpg,,,,,,,[],,,,
1480607670839226376,1480607670839226376,"2022-01-10 19:29:11 Paris, Madrid",2022-01-10,19:29:11,100,115065053,flashtweet,"FlashTweet, LA Matinale sur la #TransfoNum",,"#BonsoirTwitter,  😃Le #Replay du #FlashTweet arrive bientôt⚡️  Retrouvez le #bilan et l'#analyse des #tendances des #innovations du #CES2022.   Et #RDV à 20h pour une annonce avec @Oracle_France ! #StayTuned   📍RDV à 19h30 pour l'essentiel de l'info #tech by @EmmanuelleL9 !  https://t.co/idof80e7lN",fr,"[{'screen_name': 'oracle_france', 'name': 'oracle france', 'id': '962954390'}, {'screen_name': 'emmanuellel9', 'name': 'emmanuelle leneuf flashtweet ⚡️', 'id': '3387496167'}]",[],[],0,1,5,"['bonsoirtwitter', 'replay', 'flashtweet', 'bilan', 'analyse', 'tendances', 'innovations', 'ces2022', 'rdv', 'staytuned', 'tech']",[],https://twitter.com/FlashTweet/status/1480607670839226376,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1480607633098878984/pu/img/ITQyhH3OegbA_Cjb.jpg,,,,,,,[],,,,
1480606737963098131,1480606737963098131,"2022-01-10 19:25:29 Paris, Madrid",2022-01-10,19:25:29,100,6311192,fsorel,François Sorel,,2mn pour vous résumer ce #CES2022 ! C’est ici et c’est pour vous ☺️,fr,[],[],[],1,0,8,['ces2022'],[],https://twitter.com/Fsorel/status/1480606737963098131,False,https://twitter.com/orange/status/1480561509512237057,0,,,,,,,,[],,,,
1480604712068128773,1480604712068128773,"2022-01-10 19:17:26 Paris, Madrid",2022-01-10,19:17:26,100,326406157,mingjiephung,Ming-Jie PHUNG,,"Première voiture au monde qui change de couleurs via une #app, présentée par #bmw au #ces2022.. Quelle innovation !",fr,[],[],[],0,1,2,"['app', 'bmw', 'ces2022']",[],https://twitter.com/MingJiePHUNG/status/1480604712068128773,False,https://twitter.com/LeGlobe_info/status/1478843527371046920,0,,,,,,,,[],,,,
1480604518962413572,1480604518962413572,"2022-01-10 19:16:40 Paris, Madrid",2022-01-10,19:16:40,100,1032540748070223872,ar_gamma,GAMMA AR,,✔️#CES2022 RECAP 🇫🇷@CES est terminé en laissant derrière des expériences émouvantes qui ont marqué nos esprits ✨ Ce fut 3 jours de pure excitation et inspiration entourés de personnes venant du monde entier et partageant la même passion pour le #progrès et la #Technologie🚀  https://t.co/ERKaPM5qwW,fr,"[{'screen_name': 'ces', 'name': 'ces', 'id': '10668202'}]",[],"['https://pbs.twimg.com/media/FIwpM50XsAMaqd-.jpg', 'https://pbs.twimg.com/media/FIwpM53WQAAr19x.jpg', 'https://pbs.twimg.com/media/FIwpM51WUAUtTkR.jpg', 'https://pbs.twimg.com/media/FIwpM6MWYAEIAaX.jpg']",1,0,0,"['ces2022', 'progrès', 'technologie']",[],https://twitter.com/ar_gamma/status/1480604518962413572,False,,1,https://pbs.twimg.com/media/FIwpM50XsAMaqd-.jpg,,,,,,,[],,,,
1480602749582651398,1480602749582651398,"2022-01-10 19:09:38 Paris, Madrid",2022-01-10,19:09:38,100,25260412,frandroid,Frandroid,,"Samsung a-t-il trouvé une solution pour placer sa barre de son ? Elle fait à peine 3,6 cm de profondeur et 3,8 cm de hauteur, de plus, c'est la première barre de son à proposer du Dolby Atmos sans-fil #CES2022   https://t.co/MKtgai1JIU",fr,[],['https://www.frandroid.com/marques/samsung/1186013_harman-kardon-et-samsung-hw-s800b-la-plus-fine-des-barres-de-son-avec-du-dolby-atmos-sans-fil?utm_medium=Social&utm_source=Twitter#Echobox=1641837262'],[],0,2,11,['ces2022'],[],https://twitter.com/Frandroid/status/1480602749582651398,False,,0,,,,,,,,[],,,,
1480602232907259910,1480602232907259910,"2022-01-10 19:07:35 Paris, Madrid",2022-01-10,19:07:35,100,753793896,ppgarcia75,PP Garcia,,"Hello la team ! Je viens vous filer des news 😉 Je suis en train de préparer ma chronique CES 2022 pour @PopcornTalkshow demain soir, on a prévu du lourd ! SOYEZ PRESENTS 🥳 Je suis également en train de finaliser un nouveau VLOG du #CES2022 (mise en ligne demain !)  https://t.co/zMTTZMnMSr",fr,"[{'screen_name': 'popcorntalkshow', 'name': 'popcorn 🍿', 'id': '1271010224732811266'}]",[],['https://pbs.twimg.com/media/FIwnaTsXMAE-Du2.jpg'],6,3,123,['ces2022'],[],https://twitter.com/ppgarcia75/status/1480602232907259910,False,,1,https://pbs.twimg.com/media/FIwnaTsXMAE-Du2.jpg,,,,,,,[],,,,
1480600521107021826,1480600521107021826,"2022-01-10 19:00:47 Paris, Madrid",2022-01-10,19:00:47,100,710742569165168640,le_chti_geek,Le Ch'ti Geek,,Voici les 5 PC les plus intéressants du CES 2022 →  https://t.co/AC13HmawFD via @01net #CES2022 #PC,fr,"[{'screen_name': '01net', 'name': '01net', 'id': '18451036'}]",['https://www.01net.com/actualites/voici-les-5-pc-les-plus-interessants-du-ces-2022-2053404.html'],[],0,0,0,"['ces2022', 'pc']",[],https://twitter.com/Le_Chti_Geek/status/1480600521107021826,False,,0,,,,,,,,[],,,,
1480597666702757894,1480597666702757894,"2022-01-10 18:49:26 Paris, Madrid",2022-01-10,18:49:26,100,6311192,fsorel,François Sorel,,A ce soir 20h sur @bfmbusiness pour un dernier @_Techco_ depuis le #CES2022 de Las Vegas 🚀,fr,"[{'screen_name': 'bfmbusiness', 'name': 'bfm business', 'id': '140776364'}, {'screen_name': '_techco_', 'name': 'tech&co', 'id': '1407027873559498760'}]",[],[],0,0,2,['ces2022'],[],https://twitter.com/Fsorel/status/1480597666702757894,False,https://twitter.com/_Techco_/status/1480595232358121489,0,,,,,,,,[],,,,
1480597599870767111,1480597599870767111,"2022-01-10 18:49:10 Paris, Madrid",2022-01-10,18:49:10,100,710742569165168640,le_chti_geek,Le Ch'ti Geek,,"CES 2022 : OLED vs QD OLED, retour en force de Sony, coup de mou de LG, le bilan TV du salon →  https://t.co/rXwNvDBY3H via @01net #CES2022 #TV",fr,"[{'screen_name': '01net', 'name': '01net', 'id': '18451036'}]",['https://www.01net.com/actualites/ces-2022-oled-vs-qd-oled-retour-en-force-de-sony-coup-de-mou-de-lg-le-bilan-tv-du-salon-2053388.html'],[],0,0,0,"['ces2022', 'tv']",[],https://twitter.com/Le_Chti_Geek/status/1480597599870767111,False,,0,,,,,,,,[],,,,
1480595551817187331,1480595551817187331,"2022-01-10 18:41:02 Paris, Madrid",2022-01-10,18:41:02,100,211627242,ae_magazine,L'Automobile & L'Entreprise,,#CES2022 : Le constructeur #automobile vietnamien @VinFastofficial présente sa gamme... et ses tarifs  🚙🔌 https://t.co/zlNXkV4uyl  https://t.co/eUCHEZ55wK,fr,"[{'screen_name': 'vinfastofficial', 'name': 'vinfast', 'id': '1027952807679324161'}]",['https://bit.ly/3GfQ7Hh'],['https://pbs.twimg.com/media/FIwhre8WQAg0jdK.jpg'],0,0,0,"['ces2022', 'automobile']",[],https://twitter.com/ae_magazine/status/1480595551817187331,False,,1,https://pbs.twimg.com/media/FIwhre8WQAg0jdK.jpg,,,,,,,[],,,,
1480595232358121489,1480595232358121489,"2022-01-10 18:39:46 Paris, Madrid",2022-01-10,18:39:46,100,1407027873559498760,_techco_,Tech&co,,"Ce lundi, retrouvez la dernière émission de @_Techco_ spéciale #CES2022 à 20h sur @bfmbusiness 📻📺 avec au menu:   🚨 Les dernières nouveautés du #CES   🚙 Une idée révolutionnaire de @Tesla pour transformer les transports  🩺 Les pépites de la #medtech française a Vegas  https://t.co/1DfQXXUxLj",fr,"[{'screen_name': '_techco_', 'name': 'tech&co', 'id': '1407027873559498760'}, {'screen_name': 'bfmbusiness', 'name': 'bfm business', 'id': '140776364'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],['https://pbs.twimg.com/tweet_video_thumb/FIwhg2AXwAsou_a.jpg'],0,3,2,"['ces2022', 'ces', 'medtech']",[],https://twitter.com/_Techco_/status/1480595232358121489,False,,1,https://pbs.twimg.com/tweet_video_thumb/FIwhg2AXwAsou_a.jpg,,,,,,,[],,,,
1480594791037640712,1480594791037640712,"2022-01-10 18:38:00 Paris, Madrid",2022-01-10,18:38:00,100,994676882,droidtrackr_fr,DroidTrackr_fr,,"FrAndroid : À bord du Fisker Ocean, le SUV électrique qui se recharge grâce à son toit solaire #CES2022 #Evénements #Produits #FiskerOcean  https://t.co/9S3irb83It",fr,[],['http://tr4.fr/d298666'],[],0,0,0,"['ces2022', 'evénements', 'produits', 'fiskerocean']",[],https://twitter.com/DroidTrackr_fr/status/1480594791037640712,False,,0,,,,,,,,[],,,,
1480592777511645185,1480592777511645185,"2022-01-10 18:30:00 Paris, Madrid",2022-01-10,18:30:00,100,994676882,droidtrackr_fr,DroidTrackr_fr,,FrAndroid : Voilà la bonne idée de l’Asus Zenbook 14X OLED Space Edition à généraliser #Asus #CES2022 #Evénements #marques #PC #PCportables #Produits  https://t.co/6aB75JqWwI,fr,[],['http://tr4.fr/d298664'],[],0,0,0,"['asus', 'ces2022', 'evénements', 'marques', 'pc', 'pcportables', 'produits']",[],https://twitter.com/DroidTrackr_fr/status/1480592777511645185,False,,0,,,,,,,,[],,,,
1480590620800520199,1480590620800520199,"2022-01-10 18:21:26 Paris, Madrid",2022-01-10,18:21:26,100,923439966,merlingeek1,MerlinGeek,,#CES2022 il y aura bien un #PlayStation #VR2 : Sony lève le voile sur le futur casque de réalité virtuelle #VR de la #PS5  https://t.co/MwD9XWdGdn,fr,[],['https://www.lefigaro.fr/secteur/high-tech/sony-leve-le-voile-sur-le-futur-casque-de-realite-virtuelle-de-la-ps5-le-playstation-vr2-20220105'],[],0,1,0,"['ces2022', 'playstation', 'vr2', 'vr', 'ps5']",[],https://twitter.com/MerlinGeek1/status/1480590620800520199,False,,0,,,,,,,,[],,,,
1480589662854922240,1480589662854922240,"2022-01-10 18:17:38 Paris, Madrid",2022-01-10,18:17:38,100,3901616313,bontempskvt,Bontemps Karine,,Un grand BRAVO à toutes les #startups françaises. Un grand BRAVO à tous nos spécialistes en intelligence artificielle #IA. Mention spéciale à l'Incubateur IMT Mines Alès et à Odaptos  #CES2022 le rendez vous des #Innovations technologiques   De vraies ava… https://t.co/2mqNmhYAcH,fr,[],['https://lnkd.in/gGz_4Kj2'],[],0,1,1,"['startups', 'ia', 'ces2022', 'innovations']",[],https://twitter.com/Bontempskvt/status/1480589662854922240,False,,0,,,,,,,,[],,,,
1480585226774401032,1480585226774401032,"2022-01-10 18:00:00 Paris, Madrid",2022-01-10,18:00:00,100,239850055,asusfrance,ASUS France,,"Déployez un nouveau monde et découvrez de nouvelles possibilités avec le 1er PC portable pliable 17"" au monde. Voici le #Zenbook 17 Fold #OLED révélé au #CES2022 #TheIncredibleUnfolds ✨",fr,[],[],[],1,1,4,"['zenbook', 'oled', 'ces2022', 'theincredibleunfolds']",[],https://twitter.com/AsusFrance/status/1480585226774401032,False,,0,,,,,,,,[],,,,
1480584781138116610,1480584781138116610,"2022-01-10 17:58:14 Paris, Madrid",2022-01-10,17:58:14,100,18896800,auvergnerhalpes,Auvergne-Rhône-Alpes,,"Lors de l’édition 2022 qui s’est achevée ce week-end à Las Vegas, 30 start-up régionales étaient présentes au #CES2022 aux côtés de la Région et de ses partenaires. #CESready  👉 https://t.co/l1usWtnBgj  https://t.co/62TUCNb25W",fr,[],['https://www.auvergnerhonealpes.fr/actualite/CES2022'],['https://pbs.twimg.com/media/FIwXRBYXIAokdVj.jpg'],0,18,31,"['ces2022', 'cesready']",[],https://twitter.com/auvergnerhalpes/status/1480584781138116610,False,,1,https://pbs.twimg.com/media/FIwXRBYXIAokdVj.jpg,,,,,,,[],,,,
1480575212697571330,1480575212697571330,"2022-01-10 17:20:13 Paris, Madrid",2022-01-10,17:20:13,100,2647558495,ca_alp_prov,Crédit Agricole AP,,🚀 Fiers d'accompagner avec @CapitalInnov cette start-up qui met en lumière la station de charge rapide pour multi-véhicules électriques au #CES2022 Big Up  @chargepoly,fr,"[{'screen_name': 'capitalinnov', 'name': 'capital & innovation', 'id': '712681385845194753'}, {'screen_name': 'chargepoly', 'name': 'chargepoly', 'id': '1445689549393432576'}]",[],[],0,2,4,['ces2022'],[],https://twitter.com/CA_alp_prov/status/1480575212697571330,False,https://twitter.com/chargepoly/status/1478837519294861313,0,,,,,,,,[],,,,
1480574995759775747,1480574995759775747,"2022-01-10 17:19:21 Paris, Madrid",2022-01-10,17:19:21,100,1008812165267062784,lesalexiens,Les Alexiens,,"Lors du #CES2022, @WithingsFR a présenté Body Scan, sa première station de santé connectée pour les particuliers !  👉 Un produit français primé, ça mérite quelques explications :  https://t.co/RsSpquy2op  #santé #télémédecine  #IoT #Withings #CES #smarthome",fr,"[{'screen_name': 'withingsfr', 'name': 'withings fr', 'id': '282506689'}]",['https://www.lesalexiens.fr/actualites/avec-body-scan-withings-invente-la-station-de-sante-connectee/'],[],0,4,3,"['ces2022', 'santé', 'télémédecine', 'iot', 'withings', 'ces', 'smarthome']",[],https://twitter.com/lesalexiens/status/1480574995759775747,False,,0,,,,,,,,[],,,,
1480574922795716616,1480574922795716616,"2022-01-10 17:19:04 Paris, Madrid",2022-01-10,17:19:04,100,3391720966,enjoydigitall,#EnjoyDigitAll,,(#CES2022) Le #métavers au cœur du dernier CES ➰✨  v/ @Strategies -  https://t.co/ryalsuy3J2  https://t.co/CnGGp1ySTx,fr,"[{'screen_name': 'strategies', 'name': 'strategies', 'id': '6891012'}]",['https://buff.ly/3q8YDlQ'],['https://pbs.twimg.com/media/FIwPCupXMAE5aHC.jpg'],0,0,0,"['ces2022', 'métavers']",[],https://twitter.com/EnjoyDigitAll/status/1480574922795716616,False,,1,https://pbs.twimg.com/media/FIwPCupXMAE5aHC.jpg,,,,,,,[],,,,
